,id,mode_score_strikt1850,missing_from_mode_strikt1850,strikt1850_Geschichtslyrik,strikt1850_empirisch,strikt1850_nicht theoretisch,strikt1850_Ballade (exakt),strikt1850_Sprechinstanz nicht markiert,strikt1850_Sprechinstanz Zeit unklar,strikt1850_Erzählen (exakt),strikt1850_Präsens und Präiteritum,strikt1850_Konkretheit,strikt1850_keine Positionierung zum Wissen,strikt1850_vergangenheitsomdinant,strikt1850_2 Zeitebenen (exakt),strikt1850_zeitlich fixierbar,strikt1850_keine Anachronismen,strikt1850_kein Gegenwartsbezug,strikt1850_Europa (exakt),strikt1850_Heiliges Römisches Reich (exakt),strikt1850_Kein Kleinraum,strikt1850_Handlung (exakt),strikt1850_Krieg (exakt),strikt1850_positive Bewertung von Krieg (exakt),strikt1850_kein Nationalismus,strikt1850_kein Heroismus,strikt1850_keine Religiosität,strikt1850_Personen-Marker (Titel + Text),strikt1850_keine Zeit-/Geschichts-Marker,strikt1850_keine Ort-Marker,strikt1850_Objekt-/Institutionen-Marker (Text),strikt1850_kein Bezug auf Überlieferung,strikt1850_keine Bewertung von Überlieferung,strikt1850_kein Bezug auf Geschichtsauffassungen,strikt1850_keine Bewertung von Geschichtsauffassungen,strikt1850_Ergänzung des Geschichtswissens,strikt1850_Reim,strikt1850_regelmäßiges Metrum,strikt1850_keine verfremdende Sprache,strikt1850_Beginn 1850,strikt1850_Ende 1850,strikt1850_zwei bekannte Individuen (exakt),strikt1850_positive Bewertung von zwei bekannten Individuen (exakt)
28,1854.Gruppe.024,22.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Konkretheit + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
29,1854.Gruppe.044,33.0,strikt1850_Präsens und Präiteritum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
30,1854.Gruppe.088,28.0,strikt1850_Konkretheit + strikt1850_Kein Kleinraum + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_keine Ort-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
31,1854.Gruppe.106,29.0,strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
32,1854.Gruppe.109.1,29.0,strikt1850_Erzählen (exakt) + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
33,1854.Gruppe.109.2,32.0,strikt1850_Präsens und Präiteritum + strikt1850_zeitlich fixierbar + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
34,1854.Gruppe.118,31.0,strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Religiosität + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
35,1854.Gruppe.119,31.0,strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
36,1855.Lüttringhaus.2(1857).029,29.0,strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
37,1855.Lüttringhaus.2(1857).073,29.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
38,1855.Lüttringhaus.2(1857).078,25.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_keine Positionierung zum Wissen + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Religiosität + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
39,1855.Lüttringhaus.2(1857).079,25.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Konkretheit + strikt1850_Kein Kleinraum + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
40,1855.Lüttringhaus.2(1857).080,23.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_Konkretheit + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
41,1855.Lüttringhaus.2(1857).086,29.0,strikt1850_Präsens und Präiteritum + strikt1850_Kein Kleinraum + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_keine Ort-Marker + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
42,1855.Zimmermann.181,27.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_2 Zeitebenen (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
43,1855.Zimmermann.188,24.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_keine Positionierung zum Wissen + strikt1850_kein Gegenwartsbezug + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_kein Bezug auf Geschichtsauffassungen + strikt1850_keine Bewertung von Geschichtsauffassungen + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
44,1855.Zimmermann.190,32.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Ort-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
45,1855.Zimmermann.196,30.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_2 Zeitebenen (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
46,1855.Zimmermann.235,26.0,strikt1850_Ballade (exakt) + strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_kein Gegenwartsbezug + strikt1850_Handlung (exakt) + strikt1850_kein Nationalismus + strikt1850_kein Heroismus + strikt1850_keine Ort-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
47,1858.Hocker.015,24.0,strikt1850_Ballade (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_Konkretheit + strikt1850_zeitlich fixierbar + strikt1850_Europa (exakt) + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
48,1858.Hocker.020,29.0,strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
49,1858.Hocker.022,28.0,strikt1850_Ballade (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_Europa (exakt) + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Ort-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
50,1858.Hocker.023,27.0,strikt1850_Erzählen (exakt) + strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_keine Ort-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
51,1858.Hocker.025,32.0,strikt1850_zeitlich fixierbar + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Beginn 1850 + strikt1850_Ende 1850,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
52,1858.Hocker.035,31.0,strikt1850_Präsens und Präiteritum + strikt1850_zeitlich fixierbar + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
53,1858.Hocker.036,29.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_zeitlich fixierbar + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
54,1858.Hocker.041,29.0,strikt1850_keine Positionierung zum Wissen + strikt1850_2 Zeitebenen (exakt) + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
55,1858.Hocker.044,29.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
56,1858.Hocker.045,23.0,strikt1850_Ballade (exakt) + strikt1850_Erzählen (exakt) + strikt1850_Konkretheit + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_keine Religiosität + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
57,1858.Hocker.046,28.0,strikt1850_Präsens und Präiteritum + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_Personen-Marker (Titel + Text) + strikt1850_Objekt-/Institutionen-Marker (Text) + strikt1850_Ergänzung des Geschichtswissens + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
58,1858.Hocker.063,21.0,strikt1850_Sprechinstanz nicht markiert + strikt1850_Sprechinstanz Zeit unklar + strikt1850_Erzählen (exakt) + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_kein Gegenwartsbezug + strikt1850_Heiliges Römisches Reich (exakt) + strikt1850_Handlung (exakt) + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_Personen-Marker (Titel + Text) + strikt1850_keine Zeit-/Geschichts-Marker + strikt1850_kein Bezug auf Überlieferung + strikt1850_keine Bewertung von Überlieferung + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_zwei bekannte Individuen (exakt) + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
59,1858.Hocker.119,30.0,strikt1850_Präsens und Präiteritum + strikt1850_2 Zeitebenen (exakt) + strikt1850_zeitlich fixierbar + strikt1850_Kein Kleinraum + strikt1850_Krieg (exakt) + strikt1850_positive Bewertung von Krieg (exakt) + strikt1850_kein Heroismus + strikt1850_Beginn 1850 + strikt1850_Ende 1850 + strikt1850_positive Bewertung von zwei bekannten Individuen (exakt),1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
