,id,mode_score_flexibel,missing_from_mode_flexibel,flexibel_Geschichtslyrik,flexibel_empirisch,flexibel_nicht theoretisch,flexibel_Ballade (exakt),flexibel_Sprechinstanz nicht markiert,flexibel_Sprechinstanz Zeit unklar,flexibel_Erzählen (exakt),flexibel_Präsens und Präiteritum,flexibel_Konkretheit,flexibel_keine Positionierung zum Wissen,flexibel_vergangenheitsomdinant,flexibel_2 Zeitebenen (exakt),flexibel_zeitlich fixierbar,flexibel_Beginn ab 1500,flexibel_Ende bis 2000,flexibel_keine Anachronismen,flexibel_kein Gegenwartsbezug,flexibel_Europa (exakt),flexibel_deutscher Mittelraum (exakt),flexibel_Kein Kleinraum,flexibel_Handlung (exakt),flexibel_Krieg (u. a.),flexibel_positive Bewertung von Krieg (u. a.),flexibel_bekanntes Individuum (u. a.),flexibel_positive Bewertung von bekanntem Individuum (u. a.),flexibel_kein Nationalismus,flexibel_kein Heroismus,flexibel_keine Religiosität,flexibel_Personen-Marker (irgendwo),flexibel_keine Zeit-/Geschichts-Marker,flexibel_keine Ort-Marker,flexibel_Objekt-/Institutionen-Marker (irgendwo),flexibel_kein Bezug auf Überlieferung,flexibel_keine Bewertung von Überlieferung,flexibel_kein Bezug auf Geschichtsauffassungen,flexibel_keine Bewertung von Geschichtsauffassungen,flexibel_Ergänzung des Geschichtswissens,flexibel_Reim,flexibel_regelmäßiges Metrum,flexibel_keine verfremdende Sprache
35,1854.Gruppe.119,34.0,flexibel_2 Zeitebenen (exakt) + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Religiosität + flexibel_Objekt-/Institutionen-Marker (irgendwo),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,1855.Lüttringhaus.2(1857).029,33.0,flexibel_2 Zeitebenen (exakt) + flexibel_zeitlich fixierbar + flexibel_Beginn ab 1500 + flexibel_kein Gegenwartsbezug + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,1855.Lüttringhaus.2(1857).073,34.0,flexibel_Präsens und Präiteritum + flexibel_2 Zeitebenen (exakt) + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Religiosität,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38,1855.Lüttringhaus.2(1857).078,29.0,flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_keine Positionierung zum Wissen + flexibel_2 Zeitebenen (exakt) + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_kein Heroismus + flexibel_keine Religiosität + flexibel_kein Bezug auf Überlieferung + flexibel_keine Bewertung von Überlieferung,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
39,1855.Lüttringhaus.2(1857).079,29.0,flexibel_Ballade (exakt) + flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_Erzählen (exakt) + flexibel_Konkretheit + flexibel_Kein Kleinraum + flexibel_Handlung (exakt) + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Religiosität + flexibel_Objekt-/Institutionen-Marker (irgendwo),1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,1855.Lüttringhaus.2(1857).080,25.0,flexibel_Ballade (exakt) + flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_Erzählen (exakt) + flexibel_Präsens und Präiteritum + flexibel_Konkretheit + flexibel_2 Zeitebenen (exakt) + flexibel_zeitlich fixierbar + flexibel_Handlung (exakt) + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Religiosität + flexibel_Personen-Marker (irgendwo) + flexibel_Objekt-/Institutionen-Marker (irgendwo) + flexibel_Ergänzung des Geschichtswissens,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
41,1855.Lüttringhaus.2(1857).086,33.0,flexibel_Präsens und Präiteritum + flexibel_Kein Kleinraum + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_keine Religiosität + flexibel_keine Zeit-/Geschichts-Marker + flexibel_keine Ort-Marker + flexibel_Ergänzung des Geschichtswissens,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
42,1855.Zimmermann.181,32.0,flexibel_Ballade (exakt) + flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_2 Zeitebenen (exakt) + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Religiosität,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,1855.Zimmermann.188,29.0,flexibel_Ballade (exakt) + flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_Erzählen (exakt) + flexibel_keine Positionierung zum Wissen + flexibel_kein Gegenwartsbezug + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_kein Bezug auf Geschichtsauffassungen + flexibel_keine Bewertung von Geschichtsauffassungen,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
44,1855.Zimmermann.190,34.0,flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Ort-Marker,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,1855.Zimmermann.196,35.0,flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_2 Zeitebenen (exakt) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Religiosität,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,1855.Zimmermann.235,30.0,flexibel_Ballade (exakt) + flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_kein Gegenwartsbezug + flexibel_Handlung (exakt) + flexibel_kein Nationalismus + flexibel_kein Heroismus + flexibel_keine Ort-Marker + flexibel_kein Bezug auf Überlieferung + flexibel_keine Bewertung von Überlieferung,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
47,1858.Hocker.015,25.0,flexibel_Ballade (exakt) + flexibel_Präsens und Präiteritum + flexibel_Konkretheit + flexibel_zeitlich fixierbar + flexibel_Beginn ab 1500 + flexibel_Europa (exakt) + flexibel_deutscher Mittelraum (exakt) + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_bekanntes Individuum (u. a.) + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_keine Zeit-/Geschichts-Marker + flexibel_kein Bezug auf Überlieferung + flexibel_keine Bewertung von Überlieferung + flexibel_Ergänzung des Geschichtswissens,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
48,1858.Hocker.020,32.0,flexibel_Beginn ab 1500 + flexibel_deutscher Mittelraum (exakt) + flexibel_Kein Kleinraum + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_keine Religiosität + flexibel_keine Zeit-/Geschichts-Marker + flexibel_Ergänzung des Geschichtswissens,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
49,1858.Hocker.022,30.0,flexibel_Ballade (exakt) + flexibel_Präsens und Präiteritum + flexibel_Beginn ab 1500 + flexibel_Europa (exakt) + flexibel_deutscher Mittelraum (exakt) + flexibel_Kein Kleinraum + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_kein Heroismus + flexibel_keine Ort-Marker,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,1858.Hocker.023,29.0,flexibel_Erzählen (exakt) + flexibel_Präsens und Präiteritum + flexibel_2 Zeitebenen (exakt) + flexibel_Beginn ab 1500 + flexibel_deutscher Mittelraum (exakt) + flexibel_Handlung (exakt) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_bekanntes Individuum (u. a.) + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_kein Heroismus + flexibel_keine Ort-Marker,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,1858.Hocker.025,34.0,flexibel_zeitlich fixierbar + flexibel_Beginn ab 1500 + flexibel_deutscher Mittelraum (exakt) + flexibel_Kein Kleinraum + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Religiosität,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,1858.Hocker.035,34.0,flexibel_Präsens und Präiteritum + flexibel_zeitlich fixierbar + flexibel_Beginn ab 1500 + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Zeit-/Geschichts-Marker,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,1858.Hocker.036,33.0,flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_zeitlich fixierbar + flexibel_Beginn ab 1500 + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_positive Bewertung von bekanntem Individuum (u. a.),1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,1858.Hocker.041,33.0,flexibel_keine Positionierung zum Wissen + flexibel_2 Zeitebenen (exakt) + flexibel_Beginn ab 1500 + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Religiosität,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,1858.Hocker.044,32.0,flexibel_Präsens und Präiteritum + flexibel_2 Zeitebenen (exakt) + flexibel_zeitlich fixierbar + flexibel_Beginn ab 1500 + flexibel_deutscher Mittelraum (exakt) + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Religiosität,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,1858.Hocker.045,27.0,flexibel_Ballade (exakt) + flexibel_Erzählen (exakt) + flexibel_Konkretheit + flexibel_2 Zeitebenen (exakt) + flexibel_zeitlich fixierbar + flexibel_Beginn ab 1500 + flexibel_kein Gegenwartsbezug + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Religiosität + flexibel_Objekt-/Institutionen-Marker (irgendwo) + flexibel_Ergänzung des Geschichtswissens,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
57,1858.Hocker.046,33.0,flexibel_Präsens und Präiteritum + flexibel_Beginn ab 1500 + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_Objekt-/Institutionen-Marker (irgendwo) + flexibel_Ergänzung des Geschichtswissens,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
58,1858.Hocker.063,26.0,flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_Erzählen (exakt) + flexibel_2 Zeitebenen (exakt) + flexibel_zeitlich fixierbar + flexibel_Beginn ab 1500 + flexibel_kein Gegenwartsbezug + flexibel_Handlung (exakt) + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_kein Heroismus + flexibel_keine Zeit-/Geschichts-Marker + flexibel_kein Bezug auf Überlieferung + flexibel_keine Bewertung von Überlieferung,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
59,1858.Hocker.119,31.0,flexibel_Präsens und Präiteritum + flexibel_2 Zeitebenen (exakt) + flexibel_zeitlich fixierbar + flexibel_Beginn ab 1500 + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_kein Heroismus,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,1858.Hocker.132.1,31.0,flexibel_Ballade (exakt) + flexibel_2 Zeitebenen (exakt) + flexibel_zeitlich fixierbar + flexibel_Kein Kleinraum + flexibel_Handlung (exakt) + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Religiosität + flexibel_Objekt-/Institutionen-Marker (irgendwo),1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,1858.Hocker.132.2,28.0,flexibel_Ballade (exakt) + flexibel_Erzählen (exakt) + flexibel_Präsens und Präiteritum + flexibel_zeitlich fixierbar + flexibel_Kein Kleinraum + flexibel_Handlung (exakt) + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_Personen-Marker (irgendwo) + flexibel_keine Zeit-/Geschichts-Marker + flexibel_Objekt-/Institutionen-Marker (irgendwo),1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,1858.Hocker.132.3,25.0,flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_Erzählen (exakt) + flexibel_Präsens und Präiteritum + flexibel_2 Zeitebenen (exakt) + flexibel_Kein Kleinraum + flexibel_Handlung (exakt) + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_keine Religiosität + flexibel_Personen-Marker (irgendwo) + flexibel_keine Zeit-/Geschichts-Marker + flexibel_Objekt-/Institutionen-Marker (irgendwo) + flexibel_Ergänzung des Geschichtswissens,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
63,1858.Hocker.141,30.0,flexibel_2 Zeitebenen (exakt) + flexibel_zeitlich fixierbar + flexibel_Beginn ab 1500 + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_bekanntes Individuum (u. a.) + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_kein Heroismus + flexibel_Personen-Marker (irgendwo),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,1858.Hocker.155,20.0,flexibel_nicht theoretisch + flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_Erzählen (exakt) + flexibel_Präsens und Präiteritum + flexibel_zeitlich fixierbar + flexibel_Beginn ab 1500 + flexibel_kein Gegenwartsbezug + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_bekanntes Individuum (u. a.) + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_Personen-Marker (irgendwo) + flexibel_keine Zeit-/Geschichts-Marker + flexibel_Objekt-/Institutionen-Marker (irgendwo) + flexibel_kein Bezug auf Überlieferung + flexibel_keine Bewertung von Überlieferung + flexibel_kein Bezug auf Geschichtsauffassungen + flexibel_keine Bewertung von Geschichtsauffassungen,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
65,1858.Hocker.161,35.0,flexibel_Beginn ab 1500 + flexibel_Kein Kleinraum + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_kein Heroismus + flexibel_keine Ort-Marker,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,1858.Hocker.162,25.0,flexibel_Ballade (exakt) + flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_Erzählen (exakt) + flexibel_2 Zeitebenen (exakt) + flexibel_Beginn ab 1500 + flexibel_kein Gegenwartsbezug + flexibel_Kein Kleinraum + flexibel_Handlung (exakt) + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Zeit-/Geschichts-Marker + flexibel_Objekt-/Institutionen-Marker (irgendwo) + flexibel_kein Bezug auf Überlieferung + flexibel_keine Bewertung von Überlieferung,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
67,1858.Hocker.163,31.0,flexibel_Ballade (exakt) + flexibel_Präsens und Präiteritum + flexibel_2 Zeitebenen (exakt) + flexibel_Beginn ab 1500 + flexibel_Kein Kleinraum + flexibel_bekanntes Individuum (u. a.) + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_Personen-Marker (irgendwo) + flexibel_keine Ort-Marker,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68,1858.Hocker.164,32.0,flexibel_Präsens und Präiteritum + flexibel_Beginn ab 1500 + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_kein Nationalismus + flexibel_kein Heroismus + flexibel_keine Ort-Marker,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,1858.Hocker.179,25.0,flexibel_Ballade (exakt) + flexibel_Sprechinstanz nicht markiert + flexibel_Sprechinstanz Zeit unklar + flexibel_Erzählen (exakt) + flexibel_Konkretheit + flexibel_2 Zeitebenen (exakt) + flexibel_Beginn ab 1500 + flexibel_deutscher Mittelraum (exakt) + flexibel_Handlung (exakt) + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_bekanntes Individuum (u. a.) + flexibel_positive Bewertung von bekanntem Individuum (u. a.) + flexibel_Personen-Marker (irgendwo) + flexibel_keine Ort-Marker,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70,1858.Hocker.183.1,33.0,flexibel_Beginn ab 1500 + flexibel_Kein Kleinraum + flexibel_Krieg (u. a.) + flexibel_positive Bewertung von Krieg (u. a.) + flexibel_keine Zeit-/Geschichts-Marker + flexibel_kein Bezug auf Überlieferung + flexibel_keine Bewertung von Überlieferung,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
